Date,TVL
2021-01-17 09:00:00,152702103.0
2021-01-18 09:00:00,151291959.0
2021-01-19 09:00:00,157620557.0
2021-01-20 09:00:00,156128534.0
2021-01-21 09:00:00,153902885.0
2021-01-22 09:00:00,145392164.0
2021-01-23 09:00:00,146948391.0
2021-01-24 09:00:00,148975617.0
2021-01-25 09:00:00,155380046.0
2021-01-26 09:00:00,156647319.0
2021-01-27 09:00:00,152917131.0
2021-01-28 09:00:00,146641678.0
2021-01-29 09:00:00,155470313.0
2021-01-30 09:00:00,162442238.0
2021-01-31 09:00:00,161241934.0
2021-02-01 09:00:00,166227485.0
2021-02-02 09:00:00,169361507.0
2021-02-03 09:00:00,171222323.0
2021-02-04 09:00:00,176875127.0
2021-02-05 09:00:00,174406139.0
2021-02-06 09:00:00,186214858.0
2021-02-07 09:00:00,182621582.0
2021-02-08 09:00:00,187342242.0
2021-02-09 09:00:00,203614721.0
2021-02-10 09:00:00,229198985.0
2021-02-11 09:00:00,235360158.0
2021-02-12 09:00:00,258929260.0
2021-02-13 09:00:00,266944738.0
2021-02-14 09:00:00,272139485.0
2021-02-15 09:00:00,271214818.0
2021-02-16 09:00:00,254647853.0
2021-02-17 09:00:00,255064370.0
2021-02-18 09:00:00,261182114.0
2021-02-19 09:00:00,601431637.0
2021-02-20 09:00:00,1135712243.0
2021-02-21 09:00:00,1281723850.0
2021-02-22 09:00:00,1368966803.0
2021-02-23 09:00:00,1263091106.0
2021-02-24 09:00:00,1027922985.0
2021-02-25 09:00:00,1129703871.0
2021-02-26 09:00:00,1230625650.0
2021-02-27 09:00:00,1165323817.0
2021-02-28 09:00:00,1207533153.0
2021-03-01 09:00:00,1398417741.0
2021-03-02 09:00:00,1442093221.0
2021-03-03 09:00:00,1444829203.0
2021-03-04 09:00:00,1500925905.0
2021-03-05 09:00:00,1540008483.0
2021-03-06 09:00:00,1524886983.0
2021-03-07 09:00:00,1521916932.0
2021-03-08 09:00:00,1558025159.0
2021-03-09 09:00:00,1630480212.0
2021-03-10 09:00:00,1655154940.0
2021-03-11 09:00:00,1629371253.0
2021-03-12 09:00:00,1645393494.0
2021-03-13 09:00:00,1599513918.0
2021-03-14 09:00:00,1665247439.0
2021-03-15 09:00:00,1817707592.0
2021-03-16 09:00:00,1763492947.0
2021-03-17 09:00:00,1799399200.0
2021-03-18 09:00:00,1870837574.0
2021-03-19 09:00:00,1854913133.0
2021-03-20 09:00:00,1971671170.0
2021-03-21 09:00:00,2148942535.0
2021-03-22 09:00:00,2032616308.0
2021-03-23 09:00:00,2082220493.0
2021-03-24 09:00:00,1959223569.0
2021-03-25 09:00:00,1950252402.0
2021-03-26 09:00:00,1828576946.0
2021-03-27 09:00:00,2102214032.0
2021-03-28 09:00:00,2091160645.0
2021-03-29 09:00:00,2098628132.0
2021-03-30 09:00:00,2150985305.0
2021-03-31 09:00:00,2277512149.0
2021-04-01 09:00:00,2245148630.0
2021-04-02 09:00:00,2998999454.0
2021-04-03 09:00:00,2898081176.0
2021-04-04 09:00:00,3171574630.0
2021-04-05 09:00:00,3563989942.0
2021-04-06 09:00:00,4257483448.0
2021-04-07 09:00:00,4264071463.0
2021-04-08 09:00:00,3754410638.0
2021-04-09 09:00:00,3629807157.0
2021-04-10 09:00:00,3862704246.0
2021-04-11 09:00:00,3686264319.0
2021-04-12 09:00:00,3877894405.0
2021-04-13 09:00:00,3871049355.0
2021-04-14 09:00:00,4089372340.0
2021-04-15 09:00:00,4443584219.0
2021-04-16 09:00:00,4525253580.0
2021-04-17 09:00:00,4546827307.0
2021-04-18 09:00:00,4817313929.0
2021-04-19 09:00:00,4020863451.0
2021-04-20 09:00:00,4135601486.0
2021-04-21 09:00:00,3999870257.0
2021-04-22 09:00:00,3829845651.0
2021-04-23 09:00:00,3650735719.0
2021-04-24 09:00:00,3316946179.0
2021-04-25 09:00:00,3294872933.0
2021-04-26 09:00:00,3260804271.0
2021-04-27 09:00:00,3572156679.0
2021-04-28 09:00:00,3889498245.0
2021-04-29 09:00:00,3764961145.0
2021-04-30 09:00:00,3766998899.0
2021-05-01 09:00:00,3880929195.0
2021-05-02 09:00:00,3981808959.0
2021-05-03 09:00:00,3905590339.0
2021-05-04 09:00:00,4075186061.0
2021-05-05 09:00:00,3830722108.0
2021-05-06 09:00:00,4099796837.0
2021-05-07 09:00:00,4423520068.0
2021-05-08 09:00:00,4617540309.0
2021-05-09 09:00:00,4423004516.0
2021-05-10 09:00:00,4255494733.0
2021-05-11 09:00:00,4123830963.0
2021-05-12 09:00:00,4041605773.0
2021-05-13 09:00:00,4028650955.0
2021-05-14 09:00:00,3643670893.0
2021-05-15 09:00:00,3822096409.0
2021-05-16 09:00:00,3685145109.0
2021-05-17 09:00:00,3760470797.0
2021-05-18 09:00:00,3525420404.0
2021-05-19 09:00:00,3583382372.0
2021-05-20 09:00:00,2773745447.0
2021-05-21 09:00:00,2774736878.0
2021-05-22 09:00:00,2700108173.0
2021-05-23 09:00:00,2484373069.0
2021-05-24 09:00:00,2140558406.0
2021-05-25 09:00:00,2399415474.0
2021-05-26 09:00:00,2414743414.0
2021-05-27 09:00:00,2638659838.0
2021-05-28 09:00:00,2584457005.0
2021-05-29 09:00:00,2351446849.0
2021-05-30 09:00:00,2294095043.0
2021-05-31 09:00:00,2343311003.0
2021-06-01 09:00:00,2451117102.0
2021-06-02 09:00:00,2437278225.0
2021-06-03 09:00:00,2499109248.0
2021-06-04 09:00:00,2614593887.0
2021-06-05 09:00:00,2478565956.0
2021-06-06 09:00:00,2557276843.0
2021-06-07 09:00:00,2606893787.0
2021-06-08 09:00:00,2557895937.0
2021-06-09 09:00:00,2453298685.0
2021-06-10 09:00:00,2531737307.0
2021-06-11 09:00:00,2541048282.0
2021-06-12 09:00:00,2031366873.0
2021-06-13 09:00:00,1952287026.0
2021-06-14 09:00:00,1981398780.0
2021-06-15 09:00:00,2032629893.0
2021-06-16 09:00:00,2055587584.0
2021-06-17 09:00:00,2008143324.0
2021-06-18 09:00:00,2084384297.0
2021-06-19 09:00:00,2080979450.0
2021-06-20 09:00:00,2006927563.0
2021-06-21 09:00:00,1903605007.0
2021-06-22 09:00:00,1689187751.0
2021-06-23 09:00:00,1514745147.0
2021-06-24 09:00:00,1643748753.0
2021-06-25 09:00:00,1911882131.0
2021-06-26 09:00:00,1788489464.0
2021-06-27 09:00:00,1806399102.0
2021-06-28 09:00:00,1836018073.0
2021-06-29 09:00:00,1886267482.0
2021-06-30 09:00:00,1985674707.0
2021-07-01 09:00:00,1949881082.0
2021-07-02 09:00:00,1908922466.0
2021-07-03 09:00:00,1895938866.0
2021-07-04 09:00:00,1947218981.0
2021-07-05 09:00:00,1962278365.0
2021-07-06 09:00:00,1896647742.0
2021-07-07 09:00:00,1917468771.0
2021-07-08 09:00:00,1920097914.0
2021-07-09 09:00:00,1813607397.0
2021-07-10 09:00:00,1811335503.0
2021-07-11 09:00:00,1831699881.0
2021-07-12 09:00:00,1827577540.0
2021-07-13 09:00:00,1820447823.0
2021-07-14 09:00:00,1792600463.0
2021-07-15 09:00:00,1775349186.0
2021-07-16 09:00:00,1742346722.0
2021-07-17 09:00:00,1679050595.0
2021-07-18 09:00:00,1677891727.0
2021-07-19 09:00:00,1703419834.0
2021-07-20 09:00:00,1652652451.0
2021-07-21 09:00:00,1534562112.0
2021-07-22 09:00:00,1641563623.0
2021-07-23 09:00:00,1669790660.0
2021-07-24 09:00:00,1694549555.0
2021-07-25 09:00:00,1742455079.0
2021-07-26 09:00:00,1768173746.0
2021-07-27 09:00:00,2399927757.0
2021-07-28 09:00:00,2388574643.0
2021-07-29 09:00:00,2422299960.0
2021-07-30 09:00:00,2422432715.0
2021-07-31 09:00:00,2436041425.0
2021-08-01 09:00:00,2509194571.0
2021-08-02 09:00:00,2527931083.0
2021-08-03 09:00:00,2530860592.0
2021-08-04 09:00:00,2518051391.0
2021-08-05 09:00:00,2743992254.0
2021-08-06 09:00:00,2851454562.0
2021-08-07 09:00:00,2899709794.0
2021-08-08 09:00:00,3036862094.0
2021-08-09 09:00:00,2989544988.0
2021-08-10 09:00:00,3005122088.0
2021-08-11 09:00:00,3012606521.0
2021-08-12 09:00:00,3254292248.0
2021-08-13 09:00:00,3305998826.0
2021-08-14 09:00:00,3429671651.0
2021-08-15 09:00:00,3472466025.0
2021-08-16 09:00:00,3525708293.0
2021-08-17 09:00:00,3554010248.0
2021-08-18 09:00:00,3454754962.0
2021-08-19 09:00:00,3325766550.0
2021-08-20 09:00:00,3346027261.0
2021-08-21 09:00:00,3453035849.0
2021-08-22 09:00:00,3455607634.0
2021-08-23 09:00:00,3482317726.0
2021-08-24 09:00:00,3511788808.0
2021-08-25 09:00:00,3454978574.0
2021-08-26 09:00:00,3375784955.0
2021-08-27 09:00:00,3320670414.0
2021-08-28 09:00:00,3392424401.0
2021-08-29 09:00:00,3426192581.0
2021-08-30 09:00:00,3450166126.0
2021-08-31 09:00:00,3405703044.0
2021-09-01 09:00:00,3462118775.0
2021-09-02 09:00:00,3571078220.0
2021-09-03 09:00:00,3807691841.0
2021-09-04 09:00:00,3867617637.0
2021-09-05 09:00:00,3842989159.0
2021-09-06 09:00:00,3864463584.0
2021-09-07 09:00:00,3869467840.0
2021-09-08 09:00:00,3520521620.0
2021-09-09 09:00:00,3534817771.0
2021-09-10 09:00:00,3546906058.0
2021-09-11 09:00:00,3464557362.0
2021-09-12 09:00:00,3602541026.0
2021-09-13 09:00:00,4164329552.0
2021-09-14 09:00:00,3897670468.0
2021-09-15 09:00:00,4237702597.0
2021-09-16 09:00:00,4234107348.0
2021-09-17 09:00:00,4214589336.0
2021-09-18 09:00:00,3963543825.0
2021-09-19 09:00:00,3970397768.0
2021-09-20 09:00:00,3875663773.0
2021-09-21 09:00:00,3524989347.0
2021-09-22 09:00:00,3509943638.0
2021-09-23 09:00:00,3586439620.0
2021-09-24 09:00:00,3690817606.0
2021-09-25 09:00:00,3513755338.0
2021-09-26 09:00:00,3483770326.0
2021-09-27 09:00:00,3384576199.0
2021-09-28 09:00:00,3419225023.0
2021-09-29 09:00:00,3304607601.0
2021-09-30 09:00:00,3375254411.0
2021-10-01 09:00:00,3400019392.0
2021-10-02 09:00:00,3586695170.0
2021-10-03 09:00:00,3578656452.0
2021-10-04 09:00:00,3620780653.0
2021-10-05 09:00:00,3547639070.0
2021-10-06 09:00:00,3672221798.0
2021-10-07 09:00:00,3613710967.0
2021-10-08 09:00:00,3685406140.0
2021-10-09 09:00:00,3737003307.0
2021-10-10 09:00:00,3892357244.0
2021-10-11 09:00:00,3812835685.0
2021-10-12 09:00:00,3746208237.0
2021-10-13 09:00:00,3627989977.0
2021-10-14 09:00:00,3698990619.0
2021-10-15 09:00:00,3766006450.0
2021-10-16 09:00:00,3756016707.0
2021-10-17 09:00:00,3831802789.0
2021-10-18 09:00:00,3800321957.0
2021-10-19 09:00:00,3769629300.0
